#"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"
21605500	10802.750001971433	-578935.3125	-572491.1489105906	301.2846379704017	14.365296237862813	1.1911669012506385	0.191
21605600	10802.800001971444	-578813.25	-572378.0795338155	300.8641815624501	14.365296237862813	1.1911669012506385	0.191
21605700	10802.850001971454	-578788.3125	-572325.9960642752	302.1333398468206	14.350772969830254	1.1923723858760829	0.191
21605800	10802.900001971464	-578735.0	-572208.122229973	305.15178249841466	14.312181206033454	1.1955875319681515	0.191
21605900	10802.950001971474	-578538.1875	-572214.1533213025	295.6682153712914	14.312181206033454	1.1955875319681515	0.191
21606000	10803.000001971484	-578502.75	-572253.7623182979	292.15955883821294	14.36717394055241	1.1910112229451142	0.191
21606100	10803.050001971495	-578478.375	-572208.9307426432	293.11596720754187	14.375401573314129	1.190329558303782	0.191
21606200	10803.100001971505	-578631.25	-572142.048023819	303.3903222636348	14.379308006447861	1.1900061809323166	0.191
21606300	10803.150001971515	-578639.3125	-572139.9703173861	303.864408369875	14.432048079844327	1.185657455583191	0.191
21606400	10803.200001971525	-578612.4375	-572167.0260978714	301.342977085812	14.404112823701007	1.187956913045469	0.191
21606500	10803.250001971535	-578772.625	-572131.6407640334	310.48661374589767	14.357066880235315	1.19184966873415	0.191
21606600	10803.300001971545	-578546.9375	-572165.4470977507	298.3544720548367	14.342375218779049	1.1930705440475278	0.191
21606700	10803.350001971556	-578750.3125	-572177.152859671	307.3156035040478	14.354461666537643	1.1920659793945345	0.191
21606800	10803.400001971566	-578550.0625	-572148.8579856498	299.2761679498652	14.40350894316999	1.1880067192457708	0.191
21606900	10803.450001971576	-578817.6875	-572256.3469905407	306.7630224722643	14.410789166788978	1.1874065470777606	0.191
21607000	10803.500001971586	-578611.25	-572327.7586510174	293.77271231593124	14.416457887401272	1.1869396448732688	0.191
21607100	10803.550001971596	-578619.625	-572345.5898619898	293.3306051192607	14.416457887401272	1.1869396448732688	0.191
21607200	10803.600001971607	-578849.5	-572403.923499861	301.35069592994057	14.344450923657107	1.1928979015140961	0.191
21607300	10803.650001971617	-578845.3125	-572505.6298461909	296.3998301252246	14.292431948876061	1.197239592702635	0.191
21607400	10803.700001971627	-578887.0	-572459.5340766858	300.5039702833331	14.289113906714912	1.1975176009452395	0.191
21607500	10803.750001971637	-578800.0	-572440.9032979218	297.30749710529966	14.289514183887682	1.197484056140743	0.191
21607600	10803.800001971647	-578979.1875	-572465.7526787502	304.5232829422785	14.289514183887682	1.197484056140743	0.191
21607700	10803.850001971658	-578776.125	-572548.6607586324	291.1532712356291	14.307847885764948	1.1959496314066145	0.191
21607800	10803.900001971668	-578773.25	-572540.3245942222	291.40859761264335	14.307847885764948	1.1959496314066145	0.191
21607900	10803.950001971678	-578865.4375	-572588.5520324148	293.4638668687798	14.307847885764948	1.1959496314066145	0.191
21608000	10804.000001971688	-578836.6875	-572532.7822150794	294.72712714623526	14.393490011063351	1.1888336596648912	0.191
21608100	10804.050001971698	-578696.0625	-572462.2245593853	291.4512614470041	14.36280246126943	1.1913737205078943	0.191
21608200	10804.100001971708	-578779.875	-572436.5752545816	296.5689403783808	14.335310167100754	1.1936585400484019	0.191
21608300	10804.150001971719	-578941.1875	-572381.6932148519	306.6767057586237	14.264293268342982	1.1996013460532462	0.191
21608400	10804.200001971729	-578954.8125	-572366.9944198907	308.00093103509994	14.176238708225377	1.2070525727867463	0.191
21608500	10804.250001971739	-578775.1875	-572303.7926500745	302.5577838724646	14.203857205662601	1.204705535787894	0.191
21608600	10804.30000197175	-578819.75	-572262.546678407	306.56959610572324	14.203857205662601	1.204705535787894	0.191
21608700	10804.35000197176	-579013.875	-572371.0087677316	310.57460291106764	14.223691294115211	1.2030256458309139	0.191
21608800	10804.40000197177	-578824.375	-572373.0975590257	301.6172325986344	14.223691294115211	1.2030256458309139	0.191
21608900	10804.45000197178	-578845.1875	-572434.7858273347	299.7061636312086	14.271335826783808	1.1990093718549082	0.191
21609000	10804.50000197179	-578787.5	-572478.3324224278	294.9731556516269	14.163886607566596	1.208105224173516	0.191
21609100	10804.5500019718	-578808.875	-572397.7990614827	299.7376876514019	14.276915085311895	1.1985408124200998	0.191
21609200	10804.60000197181	-578769.8125	-572354.8721621635	299.91836030716183	14.309072098404256	1.1958473119379114	0.191
21609300	10804.65000197182	-578671.25	-572359.1090111319	295.1121718534028	14.322602833885	1.1947175805726802	0.191
21609400	10804.70000197183	-578808.25	-572299.1971552452	304.3184119479921	14.28199923249739	1.198114152412704	0.191
21609500	10804.75000197184	-578692.25	-572342.5459135179	296.8683631897444	14.28199923249739	1.198114152412704	0.191
21609600	10804.800001971851	-578897.1875	-572394.4550401571	304.02291434716807	14.23817040760425	1.2018022621827658	0.191
21609700	10804.850001971861	-578992.125	-572514.3433696938	302.8563856674198	14.259901445745548	1.1999708041676347	0.191
21609800	10804.900001971871	-578793.125	-572467.6019875794	295.7378229662936	14.32040176782759	1.1949012103588708	0.19
21609900	10804.950001971882	-578995.3125	-572482.9473916156	304.4732705475093	14.383335085005424	1.1896730003211244	0.19
21610000	10805.000001971892	-578820.375	-572492.5498693632	295.84545413419977	14.34552484809876	1.1928085996428577	0.19
21610100	10805.050001971902	-578764.6875	-572411.6619731059	297.02365083230774	14.351244723622473	1.1923331902379617	0.19
21610200	10805.100001971912	-578832.875	-572399.2282186794	300.7929445685062	14.416206286194347	1.1869603601322811	0.19
21610300	10805.150001971922	-578955.3125	-572438.1757762058	304.69635836974226	14.390620988194637	1.1890706745205724	0.19
21610400	10805.200001971933	-578747.9375	-572382.650359969	297.59691928268506	14.390620988194637	1.1890706745205724	0.19
21610500	10805.250001971943	-578672.875	-572380.0837104231	294.2075133876673	14.390620988194637	1.1890706745205724	0.19
21610600	10805.300001971953	-578780.6875	-572528.221755255	292.32216907461753	14.451066391358507	1.1840970722710724	0.19
21610700	10805.350001971963	-578885.75	-572549.2513876195	296.25096631135824	14.451066391358507	1.1840970722710724	0.191
21610800	10805.400001971973	-578639.25	-572492.6793022075	287.37124713706714	14.435551030927778	1.1853697422801284	0.191
21610900	10805.450001971984	-578703.0625	-572481.9896329149	290.85445466150594	14.433021993666856	1.1855774495951668	0.191
21611000	10805.500001971994	-578674.5	-572509.2140669642	288.24624244042747	14.434370726574912	1.1854666704450667	0.191
21611100	10805.550001972004	-578980.125	-572548.7830710016	300.68518557265907	14.385489796143938	1.1894948067593267	0.191
21611200	10805.600001972014	-578808.625	-572548.7638960697	292.66792505735935	14.385489796143938	1.1894948067593267	0.191
21611300	10805.650001972024	-578932.25	-572639.5862315762	294.2015513781832	14.307776001205047	1.1959556400492513	0.191
21611400	10805.700001972034	-578711.125	-572556.3922428656	287.7528487304796	14.312232450064332	1.1955832512436302	0.191
21611500	10805.750001972045	-578746.125	-572525.2815709074	290.8437277236266	14.312232450064332	1.1955832512436302	0.191
21611600	10805.800001972055	-579168.1875	-572530.5372953593	310.3307374390551	14.312232450064332	1.1955832512436302	0.19
21611700	10805.850001972065	-578839.0	-572509.70012093	295.9144031982111	14.316399582672078	1.195235247967893	0.19
21611800	10805.900001972075	-578925.5625	-572524.8427877213	299.2535019491371	14.33075306689376	1.1940381168616054	0.19
21611900	10805.950001972085	-578904.375	-572526.1736484739	298.2006987307027	14.27386576910121	1.198796855876554	0.19
21612000	10806.000001972096	-578793.5	-572572.6015396846	290.8463006040056	14.262692886469408	1.1997359503853329	0.19
21612100	10806.050001972106	-578649.3125	-572427.958317286	290.86760703981406	14.255418038752238	1.200348201553004	0.19
21612200	10806.100001972116	-578802.8125	-572404.7111029794	299.13108758865906	14.258588648467144	1.2000812862388068	0.19
21612300	10806.150001972126	-578736.0	-572356.697553196	298.2521783506089	14.270270512809242	1.1990988811209258	0.19
21612400	10806.200001972136	-578635.125	-572349.6033253318	293.86763633991677	14.333233682764076	1.1938314677572928	0.19
21612500	10806.250001972146	-578439.0625	-572238.6386121389	289.88905082846406	14.296090012562116	1.1969332446960312	0.19
21612600	10806.300001972157	-578671.75	-572272.6900951897	299.17590080116986	14.303327957467692	1.1963275579001666	0.19
21612700	10806.350001972167	-578710.8125	-572292.265488581	300.0869834852509	14.306055916564889	1.1960994354418288	0.19
21612800	10806.400001972177	-578759.0625	-572279.7864134454	302.9262561329245	14.463528527566405	1.1830768247588634	0.19
21612900	10806.450001972187	-578824.75	-572313.6922907056	304.412145584422	14.463528527566405	1.1830768247588634	0.19
21613000	10806.500001972197	-578703.375	-572328.5128594505	298.04458025912237	14.447697362703787	1.1843731894173763	0.19
21613100	10806.550001972208	-578449.0	-572254.5386430778	289.6102840109567	14.41325265572704	1.1872035975448845	0.19
21613200	10806.600001972218	-578654.625	-572301.4924098471	297.0286563717696	14.374106165836727	1.190436831882578	0.19
21613300	10806.650001972228	-578536.375	-572202.6548645494	296.1210638958881	14.46643624152872	1.1828390295656028	0.19
21613400	10806.700001972238	-578774.0	-572151.3196674591	309.63084948098543	14.536782071140548	1.1771150810036146	0.19
21613500	10806.750001972248	-578637.8125	-572110.3879697272	305.17734523598835	14.65365175190038	1.1677270413488143	0.19
21613600	10806.800001972259	-578675.3125	-572164.3845885022	304.40607713479034	14.662955077014036	1.1669861440158678	0.19
21613700	10806.850001972269	-578820.0625	-572261.5497012554	306.6308182246326	14.550363971690542	1.1760163139901438	0.19
21613800	10806.900001972279	-578836.1875	-572247.695221806	308.03245188696286	14.450572662995176	1.1841375289590634	0.19
21613900	10806.95000197229	-578536.5625	-572280.8732559975	292.4728776643827	14.47198504179497	1.182385509367563	0.19
21614000	10807.0000019723	-578702.5	-572315.3606966782	298.61857570319694	14.487449537738241	1.181123382734068	0.19
21614100	10807.05000197231	-578548.875	-572290.545787165	292.5963043966358	14.523981446285024	1.1781525243947009	0.19
21614200	10807.10000197232	-578594.0	-572311.0371153647	293.7480049683711	14.567382575514332	1.1746424120119152	0.19
21614300	10807.15000197233	-578571.875	-572284.7057731238	293.9446645164441	14.557984486157089	1.1754007171441534	0.191
21614400	10807.20000197234	-578621.4375	-572371.7885198749	292.19047659086925	14.533067597188223	1.1774159371909292	0.191
21614500	10807.25000197235	-578543.0	-572258.4908767449	293.820296420367	14.52230689394844	1.1782883759558191	0.191
21614600	10807.30000197236	-578611.25	-572255.3200542907	297.15944142159145	14.489282480567823	1.1809739666647674	0.191
21614700	10807.35000197237	-578479.375	-572245.7530571385	291.44116288200496	14.456344079034775	1.183664784931226	0.191
21614800	10807.40000197238	-578595.5	-572254.5433468032	296.4593935486219	14.456344079034775	1.183664784931226	0.191
21614900	10807.450001972391	-578526.125	-572084.144359194	301.18257835156106	14.467144351767368	1.1827811342127164	0.191
21615000	10807.500001972401	-578656.75	-572059.1979967597	308.45602213666626	14.419224447350206	1.1867119114264875	0.191
21615100	10807.550001972411	-578597.5	-572006.7880311747	308.136229309582	14.419224447350206	1.1867119114264875	0.191
21615200	10807.600001972422	-578673.375	-572064.5284616314	308.9840766902085	14.419224447350206	1.1867119114264875	0.191
21615300	10807.650001972432	-578630.25	-572038.1234926598	308.2023633731343	14.452546367948196	1.183975817794369	0.191
21615400	10807.700001972442	-578658.375	-571972.121366844	312.603098492767	14.47460876248588	1.1821711858320214	0.191
21615500	10807.750001972452	-578553.0625	-572004.331531064	306.17348733728477	14.52759648653771	1.1778593534766184	0.191
21615600	10807.800001972462	-578469.0	-572023.0344444995	301.36888547496153	14.563676440181052	1.1749413326701028	0.191
21615700	10807.850001972472	-578496.6875	-572017.1397138173	302.9389589333655	14.563676440181052	1.1749413326701028	0.191
21615800	10807.900001972483	-578322.1875	-572034.5450237936	293.96679039068107	14.563676440181052	1.1749413326701028	0.191
21615900	10807.950001972493	-578361.1875	-571954.7174686431	299.5223472038631	14.563676440181052	1.1749413326701028	0.191
21616000	10808.000001972503	-578572.25	-571933.6038928876	310.377298968953	14.580230885177963	1.173607300183274	0.191
21616100	10808.050001972513	-578523.0	-571885.9115258288	310.304474797089	14.503205673436966	1.1798402222580788	0.191
21616200	10808.100001972523	-578636.25	-571872.8853133055	316.20827944861065	14.593042676175314	1.172576945391846	0.191
21616300	10808.150001972534	-578409.6875	-571957.0707281571	301.6798504714273	14.571414865259847	1.1743173578839254	0.191
21616400	10808.200001972544	-578559.125	-571997.6018868351	306.77155976195576	14.575991268754855	1.173948659113339	0.191
21616500	10808.250001972554	-578236.3125	-571998.708595709	291.62733193111234	14.648821011432837	1.1681121225966011	0.191
21616600	10808.300001972564	-578465.9375	-572051.7172717239	299.8846929513911	14.648821011432837	1.1681121225966011	0.191
21616700	10808.350001972574	-578565.375	-572087.4084702055	302.86503029206744	14.648821011432837	1.1681121225966011	0.191
21616800	10808.400001972585	-578556.5	-572154.8187672221	299.2984560151685	14.537791387615684	1.1770333573350937	0.191
21616900	10808.450001972595	-578669.0	-572180.384838675	303.3628868487818	14.476892795064153	1.1819846736059685	0.191
21617000	10808.500001972605	-578489.5	-572135.8382455303	297.05339644508445	14.48910772705583	1.1809882104230536	0.191
21617100	10808.550001972615	-578607.875	-572140.1192718922	302.38764363871536	14.48346331389071	1.181448458449254	0.191
21617200	10808.600001972625	-578708.625	-572177.3979640391	305.35512417249464	14.48346331389071	1.181448458449254	0.191
21617300	10808.650001972635	-578733.4375	-572228.2777427847	304.13639802893937	14.48346331389071	1.181448458449254	0.191
21617400	10808.700001972646	-578480.3125	-572230.5810254379	292.1943334617037	14.45140243550631	1.1840695379958805	0.191
21617500	10808.750001972656	-578816.375	-572285.2804877966	305.3489282757317	14.507311081272567	1.1795063405851707	0.191
21617600	10808.800001972666	-578563.875	-572323.0679425133	291.7770892793754	14.507311081272567	1.1795063405851707	0.191
21617700	10808.850001972676	-578744.0	-572325.6430949038	300.0780954249418	14.503062651001411	1.1798518572917414	0.191
21617800	10808.900001972686	-578478.0	-572264.6363640422	290.4940241918304	14.513495795467783	1.1790037111903804	0.191
21617900	10808.950001972697	-578554.1875	-572246.6348491859	294.8976528160893	14.510433669175342	1.1792525154883935	0.191
21618000	10809.000001972707	-578655.625	-572333.3343018169	295.5867022488649	14.447121464900091	1.184420401446444	0.191
21618100	10809.050001972717	-578625.875	-572315.1152152867	295.04759627459424	14.467362579922183	1.1827632929411616	0.191
21618200	10809.100001972727	-578445.75	-572307.4959364736	286.98241868645385	14.43227637754499	1.1856387002002007	0.191
21618300	10809.150001972737	-578759.3125	-572354.1469662307	299.46135789501864	14.388653248016647	1.1892332875254445	0.191
21618400	10809.200001972747	-578718.875	-572334.1057371958	298.50776895699397	14.389691238175548	1.1891475030267602	0.191
21618500	10809.250001972758	-578652.375	-572299.4603864602	297.0184652889355	14.570430956531833	1.1743966569177926	0.191
21618600	10809.300001972768	-578700.625	-572260.3500919435	301.1028300542387	14.5758321793924	1.1739614722921294	0.191
21618700	10809.350001972778	-578519.9375	-572276.2882479439	291.90997069214745	14.5758321793924	1.1739614722921294	0.191
21618800	10809.400001972788	-578638.75	-572314.0692676684	295.6984437593266	14.536292555748544	1.1771547208187947	0.191
21618900	10809.450001972798	-578717.6875	-572371.4263764904	296.70739399051365	14.536292555748544	1.1771547208187947	0.191
21619000	10809.500001972809	-578680.125	-572330.0244134621	296.88690079731936	14.529096679665454	1.1777377343184219	0.191
21619100	10809.550001972819	-578655.5	-572323.7579680504	296.02858142102707	14.529096679665454	1.1777377343184219	0.191
21619200	10809.600001972829	-578698.625	-572322.9149775982	298.0842213658985	14.488032251385443	1.1810758775448051	0.191
21619300	10809.65000197284	-578702.6875	-572261.5423954012	301.14351444199457	14.595243794368765	1.172400108301347	0.191
21619400	10809.70000197285	-578693.3125	-572340.0384633993	297.0352694319838	14.498273809030403	1.1802415674164217	0.191
21619500	10809.75000197286	-578742.6875	-572341.9856961977	299.2526646723112	14.368695419539623	1.1908851086044354	0.191
21619600	10809.80000197287	-578660.0	-572348.7918298601	295.0685596842046	14.259293152734593	1.20002199421231	0.191
21619700	10809.85000197288	-578656.6875	-572378.2054239098	293.5385132691579	14.259293152734593	1.20002199421231	0.191
21619800	10809.90000197289	-578698.8125	-572395.6339759467	294.693148821234	14.259293152734593	1.20002199421231	0.191
21619900	10809.9500019729	-578734.0625	-572451.9305838534	293.70915461381253	14.20606923689412	1.2045179507335408	0.191
21620000	10810.00000197291	-578718.8125	-572452.5315200511	292.9680741760543	14.240511190932336	1.201604715994904	0.191
21620100	10810.05000197292	-578701.75	-572378.3028145764	295.6407716148458	14.243415890602607	1.2013596693818476	0.191
21620200	10810.10000197293	-578727.625	-572349.4304808152	298.2003792975535	14.255894900302236	1.2003080497485799	0.191
21620300	10810.150001972941	-578627.3125	-572283.9393857896	296.5723705970069	14.390791173884974	1.1890566125547528	0.191
21620400	10810.200001972951	-578770.625	-572172.3353781156	308.4905080964073	14.393149398925544	1.1888617932695036	0.191
21620500	10810.250001972961	-578604.875	-572189.8084227367	299.92426239196834	14.316867664158606	1.1951961704612246	0.191
21620600	10810.300001972972	-578712.375	-572187.265581359	305.06910658558655	14.390422489002447	1.1890870763717707	0.191
21620700	10810.350001972982	-578583.6875	-572106.1298652753	302.84591317913623	14.385747322616977	1.1894735130166094	0.191
21620800	10810.400001972992	-578985.875	-572229.1498842966	315.8978589084489	14.352523590234808	1.1922269486353483	0.191
21620900	10810.450001973002	-578702.0625	-572138.3227734078	306.87519331574185	14.36115878512462	1.1915100766747784	0.191
21621000	10810.500001973012	-578696.5625	-572146.3256724046	306.24389090087243	14.36115878512462	1.1915100766747784	0.191
21621100	10810.550001973023	-578681.0625	-572168.8127522196	304.4678770814162	14.469642216632193	1.1825769531145458	0.191
21621200	10810.600001973033	-578687.3125	-572136.6447148588	306.2640395029893	14.44070100451359	1.1849470049864015	0.191
21621300	10810.650001973043	-578711.5625	-572228.7606794288	303.09109513522833	14.406997594731767	1.187719043658318	0.191
21621400	10810.700001973053	-578859.0	-572343.3038971156	304.62900487332064	14.351801663560341	1.192286920230303	0.191
21621500	10810.750001973063	-578911.25	-572387.6086406957	305.000470257592	14.412210291586915	1.1872894621299876	0.191
21621600	10810.800001973073	-578931.625	-572430.1297802288	303.9650695358248	14.43771911436395	1.1851917376740253	0.191
21621700	10810.850001973084	-578709.0	-572383.2781771331	295.7471179713791	14.47452110742798	1.1821783448449497	0.191
21621800	10810.900001973094	-578617.5	-572438.2335975212	288.89987275510947	14.461773759402696	1.183220377381235	0.191
21621900	10810.950001973104	-578849.0625	-572420.1891920517	300.5697698807637	14.530309917253518	1.1776393967264303	0.191
21622000	10811.000001973114	-578864.1875	-572446.1894837085	300.06131626002883	14.464757302078688	1.182976322924095	0.191
21622100	10811.050001973124	-578674.25	-572279.7501211698	298.9627054411407	14.511229596604212	1.1791878345861726	0.191
21622200	10811.100001973135	-578757.8125	-572305.8956884465	301.6471251565807	14.474868703602608	1.1821499562855224	0.191
21622300	10811.150001973145	-578750.125	-572366.7682682564	298.4417287481604	14.48120039937138	1.1816330782871634	0.191
21622400	10811.200001973155	-578723.9375	-572321.0755475069	299.35365832451174	14.559519452994175	1.1752767981420922	0.191
21622500	10811.250001973165	-578680.0	-572312.2516797343	297.7119870933771	14.559690475610552	1.1752629929782172	0.191
21622600	10811.300001973175	-578844.0625	-572405.6801935233	301.0143450594247	14.452196066537509	1.1840045157443058	0.191
21622700	10811.350001973185	-578792.25	-572457.7893879805	296.1556834724866	14.299024672985404	1.1966875920936435	0.191
21622800	10811.400001973196	-578904.25	-572423.294200314	303.0047879323838	14.318219038774213	1.1950833660851312	0.191
21622900	10811.450001973206	-578922.625	-572449.3545974883	302.6454717739364	14.387237694925227	1.1893502955913615	0.191
21623000	10811.500001973216	-578764.375	-572392.8241698376	297.88976622665155	14.405077693693402	1.1878773422162079	0.191
21623100	10811.550001973226	-578801.1875	-572378.1536089001	300.2967590288942	14.465466755619321	1.1829183042818376	0.191
21623200	10811.600001973236	-578719.3125	-572396.6723168016	295.6030417574511	14.385734012051962	1.189474613590589	0.191
21623300	10811.650001973247	-578702.1875	-572438.7062582494	292.83717773033595	14.41312955833931	1.1872137370264568	0.191
21623400	10811.700001973257	-578637.8125	-572506.0256224155	286.6800576820903	14.454723104334692	1.1837975229059285	0.191
21623500	10811.750001973267	-578936.0625	-572586.410073977	296.8659479030294	14.384912245421033	1.1895425646860915	0.191
21623600	10811.800001973277	-578953.8125	-572602.1440156316	296.96020488460556	14.424664598357703	1.1862643521812424	0.191
21623700	10811.850001973287	-579050.125	-572571.8716715188	302.8784390203341	14.438533027313701	1.1851249273615507	0.191
21623800	10811.900001973298	-578943.6875	-572568.7104458152	298.0499528280426	14.44246364089374	1.1848023876446883	0.191
21623900	10811.950001973308	-578668.5625	-572466.1450047345	289.9822581589089	14.417733550482968	1.1868346259339282	0.191
21624000	10812.000001973318	-578743.5625	-572518.6145308395	291.0356277043222	14.448673562541725	1.1842931692750038	0.191
21624100	10812.050001973328	-578927.75	-572481.6225075627	301.3764565290903	14.448673562541725	1.1842931692750038	0.191
21624200	10812.100001973338	-578784.1875	-572438.534445599	296.6789648734226	14.449853378813978	1.184196472906148	0.191
21624300	10812.150001973348	-578769.9375	-572352.5339314303	300.03352398502363	14.496907815005816	1.1803527775413143	0.191
21624400	10812.200001973359	-578702.3125	-572251.6406767081	301.5889180933232	14.48751152369557	1.1811183292047933	0.191
21624500	10812.250001973369	-578516.3125	-572183.6256170933	296.07275613425514	14.518730589068525	1.178578616100646	0.191
21624600	10812.300001973379	-578794.125	-572204.8552198198	308.0688025166693	14.425484084641436	1.186196962597656	0.191
