#"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"
21005400	10502.700001910305	-578125.864417561	-571627.7182645173	303.80849027731546	15.239134082253686	1.1228633669631654	0.194
21005500	10502.750001910315	-578000.0130673243	-571633.2985304696	297.66365451205866	15.216476637767977	1.1245353186907325	0.194
21005600	10502.800001910326	-578035.687233231	-571606.3875231971	300.58970550098945	15.198328898459549	1.125878083013249	0.194
21005700	10502.850001910336	-577970.1489553065	-571615.0778308746	297.11928886276075	15.135297197346583	1.130566858522102	0.194
21005800	10502.900001910346	-578086.6298715022	-571688.4448026603	299.1349995058587	15.135142144191205	1.1305784407033006	0.194
21005900	10502.950001910356	-578166.2544890353	-571643.139670094	304.97585286226536	15.20596081918194	1.1253130011762764	0.194
21006000	10503.000001910366	-578085.4467174027	-571641.0868027089	301.2938167864564	15.257914423439098	1.121481280489815	0.194
21006100	10503.050001910377	-578034.5871364785	-571595.1016779394	301.0659208403828	15.257914423439098	1.121481280489815	0.194
21006200	10503.100001910387	-577999.6943472308	-571587.260223382	299.8011870288185	15.229331211529809	1.1235861356963444	0.194
21006300	10503.150001910397	-578140.962279858	-571620.3207215426	304.8602202558035	15.261299405772588	1.1212325340219775	0.194
21006400	10503.200001910407	-578040.523484789	-571604.3046680626	300.91319520232923	15.213360730280945	1.1247656391361007	0.194
21006500	10503.250001910417	-578075.0303535982	-571622.3264049083	301.68392625944557	15.183753355531154	1.1269588621820652	0.194
21006600	10503.300001910427	-578002.146804492	-571678.1650424286	295.6657647310424	15.039500312557513	1.1377682136762857	0.194
21006700	10503.350001910438	-578111.7135519028	-571709.9329042999	299.30310396662435	15.066529920310591	1.1357270383895905	0.194
21006800	10503.400001910448	-578050.3688667262	-571680.089847032	297.83030514203637	15.066529920310591	1.1357270383895905	0.194
21006900	10503.450001910458	-578079.0337467757	-571612.1101618672	302.34873836279286	15.066529920310591	1.1357270383895905	0.194
21007000	10503.500001910468	-577854.190554908	-571534.4861127815	295.4657867555065	15.066529920310591	1.1357270383895905	0.194
21007100	10503.550001910478	-578097.8236367005	-571517.0224452789	307.6728697221571	15.108125725991687	1.1326001461428346	0.194
21007200	10503.600001910489	-578061.4564898508	-571525.7886033381	305.56274771156177	15.108125725991687	1.1326001461428346	0.194
21007300	10503.650001910499	-577981.5209496528	-571505.8108643275	302.7595345135082	15.097873464714361	1.133369242045521	0.194
21007400	10503.700001910509	-577989.1066690389	-571402.4496262776	307.9466489374792	15.088324653880655	1.1340865071326196	0.194
21007500	10503.75000191052	-577857.2658747457	-571459.5057817983	299.1151305644889	15.088324653880655	1.1340865071326196	0.194
21007600	10503.80000191053	-578012.2957250007	-571376.5156141064	310.2433047552721	15.088324653880655	1.1340865071326196	0.194
21007700	10503.85000191054	-578014.0355984423	-571429.4690417395	307.8489122294374	15.121992937726228	1.131561526028289	0.194
21007800	10503.90000191055	-577979.3437934417	-571500.1781269514	302.92109365238184	15.121992937726228	1.131561526028289	0.194
21007900	10503.95000191056	-577815.8047744529	-571443.8912796315	297.9067219244691	15.155160061919952	1.129085099417598	0.194
21008000	10504.00000191057	-577884.3142166862	-571524.1247577877	297.3585868764399	15.147148966531548	1.1296822552555084	0.194
21008100	10504.05000191058	-578028.5072774068	-571706.6813931268	295.56497075701066	15.116713027876942	1.1319567536703916	0.194
21008200	10504.10000191059	-578109.8259749524	-571692.5003719908	300.0298788509876	15.129710645885694	1.130984313295887	0.194
21008300	10504.1500019106	-578150.6075556786	-571704.928069026	301.355510868922	15.121868713384714	1.1315708216707865	0.194
21008400	10504.20000191061	-578013.6733435281	-571683.3885244167	295.9604522004797	15.150058557825973	1.1294652980970383	0.194
21008500	10504.250001910621	-578088.0196507743	-571697.1369588866	298.79359073085817	15.247078437299754	1.122278308960607	0.194
21008600	10504.300001910631	-578147.7537291046	-571614.5717302471	305.4465247523188	15.247078437299754	1.122278308960607	0.194
21008700	10504.350001910641	-578034.1962602328	-571659.107880269	298.05515765355426	15.247078437299754	1.122278308960607	0.194
21008800	10504.400001910652	-578018.4557334235	-571709.3662045562	294.96950663256496	15.247078437299754	1.122278308960607	0.194
21008900	10504.450001910662	-578195.4951287358	-571815.5188514842	298.2836820142957	15.224025685732375	1.1239777019845014	0.194
21009000	10504.500001910672	-578186.7836061203	-571775.9463824009	299.72652699409053	15.218985040036186	1.1243499721031212	0.194
21009100	10504.550001910682	-578287.9411199837	-571651.1217853847	310.2918916871965	15.218985040036186	1.1243499721031212	0.194
21009200	10504.600001910692	-578001.8002684951	-571603.6222800697	299.1346684744205	15.245304102218228	1.1224089260845076	0.194
21009300	10504.650001910702	-577994.863340566	-571613.8018271019	298.3344201736971	15.237831975883385	1.1229593181158892	0.194
21009400	10504.700001910713	-578246.972960718	-571684.3302017606	306.82390667595314	15.201902617788779	1.1256134074414614	0.194
21009500	10504.750001910723	-578135.541325388	-571714.84017496	300.18769616618636	15.272842892817026	1.1203850864759564	0.194
21009600	10504.800001910733	-578290.8711307948	-571763.0891499177	305.19405716056286	15.27977595289578	1.1198767218808325	0.194
21009700	10504.850001910743	-578116.2717933181	-571766.2840082794	296.88162697731275	15.276269855797935	1.1201337477491626	0.194
21009800	10504.900001910753	-578313.1658832688	-571809.6931897472	304.0575225678945	15.303047969462565	1.1181736762080767	0.194
21009900	10504.950001910764	-578102.4305261717	-571834.1236801196	293.0627897007278	15.303047969462565	1.1181736762080767	0.194
21010000	10505.000001910774	-578205.8031070823	-571820.4656210674	298.534335154755	15.28455774504764	1.1195263671104123	0.194
21010100	10505.050001910784	-578148.1233228412	-571759.3784207075	298.693642428313	15.313437706177389	1.1174150268231278	0.194
21010200	10505.100001910794	-578100.2177066467	-571814.3472173683	293.8839445049888	15.313437706177389	1.1174150268231278	0.194
21010300	10505.150001910804	-578313.6617868019	-571786.5440912372	305.16299976156097	15.284180511638592	1.1195539984739429	0.194
21010400	10505.200001910815	-578047.2337313716	-571673.2827496364	298.00198075808663	15.274190861444842	1.1202862109308396	0.194
21010500	10505.250001910825	-578028.4266864256	-571613.424576548	299.92124834170335	15.274190861444842	1.1202862109308396	0.194
21010600	10505.300001910835	-578200.7999736073	-571640.6105093979	306.709207536227	15.240336165001155	1.1227748010242924	0.194
21010700	10505.350001910845	-577952.339092622	-571619.1775258809	296.09494907601277	15.286439321799943	1.1193885668848922	0.194
21010800	10505.400001910855	-578279.1448649706	-571690.8978207461	308.02098643816026	15.286439321799943	1.1193885668848922	0.194
21010900	10505.450001910865	-578266.6644032977	-571653.7315003701	309.17512690948115	15.36396392906446	1.1137402745936054	0.194
21011000	10505.500001910876	-578163.4347148165	-571786.5004031198	298.14146068825113	15.36396392906446	1.1137402745936054	0.194
21011100	10505.550001910886	-578070.2285653464	-571851.4454348553	290.74740237284726	15.36396392906446	1.1137402745936054	0.194
21011200	10505.600001910896	-578105.0294029098	-571805.7307172118	294.51175434263956	15.37104477240382	1.1132272177050269	0.194
21011300	10505.650001910906	-578049.2753831964	-571816.6049023652	291.3966790806008	15.37104477240382	1.1132272177050269	0.194
21011400	10505.700001910916	-577919.0235390532	-571825.1248653154	284.9086666208719	15.383509137820958	1.1123252342427707	0.194
21011500	10505.750001910927	-578253.8017901347	-572002.2352873264	292.28012672457766	15.218489736693032	1.1243865653728666	0.194
21011600	10505.800001910937	-578330.9816593182	-571974.9557992824	297.1639257138886	15.218489736693032	1.1243865653728666	0.194
21011700	10505.850001910947	-578395.0717849232	-572065.6051572079	295.9221992146408	15.157799473397814	1.1288884930318153	0.194
21011800	10505.900001910957	-578190.9762388022	-572065.6602424888	286.3775239096165	15.109386855702471	1.13250561181736	0.194
21011900	10505.950001910967	-578303.8706921377	-571964.9844636696	296.3625947699772	15.132672577743953	1.1307629447007803	0.194
21012000	10506.000001910978	-578263.5860278417	-571941.1160073173	295.59508612458444	15.097146940542661	1.1334237834865664	0.194
21012100	10506.050001910988	-578048.4462796426	-571886.1358157306	288.1071300288185	15.094167405084201	1.133647517347582	0.194
21012200	10506.100001910998	-578092.7305428694	-571771.9687794592	295.5152198053859	15.172928845206423	1.1277628452471467	0.194
21012300	10506.150001911008	-578155.1571076638	-571826.3830879445	295.8898176423162	15.223264826882412	1.1240338783955042	0.194
21012400	10506.200001911018	-578142.2883744597	-571865.9217534192	293.43960918332544	15.191002148082031	1.126421103650686	0.194
21012500	10506.250001911028	-578060.3452249453	-571821.068830641	291.705526027394	15.23333222603649	1.1232910272879066	0.194
21012600	10506.300001911039	-578071.421880187	-571882.9166918331	289.3318146540149	15.23333222603649	1.1232910272879066	0.194
21012700	10506.350001911049	-578031.2586581144	-571836.7426132176	289.612840843416	15.254296911206287	1.1217472365200836	0.194
21012800	10506.400001911059	-578241.7667370846	-571968.190118392	293.30916791881356	15.254296911206287	1.1217472365200836	0.194
21012900	10506.45000191107	-578188.1202773212	-571976.6523207102	290.4053953018572	15.136725754678318	1.130460159120862	0.194
21013000	10506.50000191108	-578186.4675440533	-572024.1788392775	288.10611272170337	15.143701769976971	1.129939407491945	0.194
21013100	10506.55000191109	-578366.4374274515	-572078.7624775325	293.9683086374783	15.113540970850828	1.1321943307795987	0.194
21013200	10506.6000019111	-578351.6575487704	-572063.8624605662	293.9739254749868	15.072223717961364	1.1352979975218256	0.194
21013300	10506.65000191111	-578193.7610622823	-572130.2332702737	283.48873368781017	15.07814435156303	1.1348522076875258	0.194
21013400	10506.70000191112	-578299.546728582	-572077.1837832679	290.91476982061135	15.16613484324918	1.1282680512905523	0.194
21013500	10506.75000191113	-578365.9354388705	-572139.6721089331	291.0971249009623	15.186289526171429	1.1267706555780663	0.194
21013600	10506.80000191114	-578321.7606896773	-572047.3503186455	293.34814842701616	15.186289526171429	1.1267706555780663	0.194
21013700	10506.85000191115	-578384.0376927293	-572098.3274486751	293.876452543671	15.099098257194004	1.1332773066133073	0.194
21013800	10506.90000191116	-578417.8719700114	-572169.3709260547	292.13680701403376	15.076718774889791	1.134959513452063	0.194
21013900	10506.950001911171	-578286.4067125651	-572163.2470524736	286.27670850216543	15.158278748429822	1.1288527997926545	0.194
21014000	10507.000001911181	-578403.3327420957	-572135.6156088203	293.03521879909397	15.13923606665173	1.1302727119035512	0.194
21014100	10507.050001911191	-578289.1806538234	-572088.5594402759	289.89827641642563	15.171932966987772	1.1278368710456939	0.194
21014200	10507.100001911202	-578655.8111042319	-572125.2420339291	305.3243622369314	15.225795668391886	1.1238470407641938	0.194
21014300	10507.150001911212	-578481.2676175742	-572144.541670219	296.2615949266292	15.301675120519974	1.1182739974825076	0.194
21014400	10507.200001911222	-578518.7478280833	-572169.3545820779	296.85383043321707	15.301675120519974	1.1182739974825076	0.194
21014500	10507.250001911232	-578409.4734012325	-572189.2601958477	290.814262810298	15.280535927966866	1.1198210249867362	0.194
21014600	10507.300001911242	-578322.4721995941	-572301.1619870589	281.51493088607674	15.255144299042657	1.1216849260663064	0.194
21014700	10507.350001911253	-578573.261561743	-572307.9561459775	292.922463524224	15.07063294390243	1.135417833404654	0.194
21014800	10507.400001911263	-578614.5805528562	-572308.9230269442	294.80904984813446	15.07063294390243	1.135417833404654	0.194
21014900	10507.450001911273	-578420.6075960784	-572298.935041486	286.20718170699354	15.07063294390243	1.135417833404654	0.194
21015000	10507.500001911283	-578526.893074987	-572272.3714321008	292.41828869023396	15.090799634336314	1.1339005102333037	0.194
21015100	10507.550001911293	-578392.0292809869	-572265.6196442288	286.428654992943	15.090799634336314	1.1339005102333037	0.194
21015200	10507.600001911303	-578557.3406588684	-572207.6207086731	296.86910486754806	15.139214504369589	1.1302743217135651	0.194
21015300	10507.650001911314	-578455.5111841848	-572313.2428514607	287.170098223942	15.139214504369589	1.1302743217135651	0.194
21015400	10507.700001911324	-578521.9267163313	-572281.4236243515	291.76287794900895	15.139214504369589	1.1302743217135651	0.194
21015500	10507.750001911334	-578503.4882116903	-572211.3074832815	294.1789677590611	15.094457510762279	1.1336257293779592	0.194
21015600	10507.800001911344	-578625.9828077073	-572189.0385837874	300.9471102388775	15.093981695992492	1.1336614652014358	0.194
21015700	10507.850001911354	-578458.5299937747	-572168.4470616296	294.080889276246	15.093981695992492	1.1336614652014358	0.194
21015800	10507.900001911365	-578459.8451628056	-572151.1987106166	294.9487914234104	15.11214169021477	1.1322991642066398	0.194
21015900	10507.950001911375	-578506.2704190494	-572159.9041628414	296.71230927029126	15.11214169021477	1.1322991642066398	0.194
21016000	10508.000001911385	-578432.3227649042	-572248.2209592762	289.12594285203454	15.116941268457815	1.1319396630128047	0.194
21016100	10508.050001911395	-578495.6686709529	-572141.9855310001	297.054396282757	15.110780901370118	1.1324011324690029	0.194
21016200	10508.100001911405	-578444.9962070595	-572257.1163329575	289.30257927297447	15.09409228494703	1.1336531592739332	0.194
21016300	10508.150001911416	-578359.5473684432	-572075.9104769123	293.7795168815449	15.154906103669298	1.1291040200545672	0.194
21016400	10508.200001911426	-578323.8721936228	-571990.8516048394	296.08835791916295	15.247448670976272	1.1222510581573173	0.194
21016500	10508.250001911436	-578241.1180384115	-571955.4519560785	293.8743878462079	15.247448670976272	1.1222510581573173	0.194
21016600	10508.300001911446	-578386.0118081863	-571993.1301715072	298.8870476006935	15.247448670976272	1.1222510581573173	0.194
21016700	10508.350001911456	-578242.3912664414	-571913.01707259	295.91787764477186	15.28083419619256	1.11979916708121	0.194
21016800	10508.400001911466	-578296.1407601978	-571925.3662127298	297.85347260261403	15.26310627239668	1.121099801037786	0.194
21016900	10508.450001911477	-578346.4513238018	-572044.6851223189	294.62711835996197	15.17346794005634	1.1277227772057339	0.194
21017000	10508.500001911487	-578296.8281323377	-571960.7937539576	296.2292619317578	15.17346794005634	1.1277227772057339	0.194
21017100	10508.550001911497	-578278.3791866589	-571849.3181632347	300.5785461615639	15.218042331930613	1.124419621918063	0.194
21017200	10508.600001911507	-578266.1059502587	-571838.3251993154	300.51868945160044	15.161998094240916	1.1285758841838969	0.194
21017300	10508.650001911517	-578448.4783923146	-571801.466958583	310.76840393812836	15.161998094240916	1.1285758841838969	0.194
21017400	10508.700001911528	-578067.9972648484	-571753.7192027444	295.2120866565111	15.202723208292406	1.1255526507164821	0.194
21017500	10508.750001911538	-578116.8677240012	-571759.1751954372	297.2418476376817	15.20585031847383	1.1253211788105995	0.194
21017600	10508.800001911548	-578242.0750754974	-571800.0620943053	301.184090364932	15.219536471719584	1.124309234844204	0.194
21017700	10508.850001911558	-578266.6278494752	-571823.5916308794	301.2319298876972	15.20271497647876	1.125553260169444	0.194
21017800	10508.900001911568	-578323.2101040133	-571819.7319535967	304.05777769466437	15.22046666732053	1.1242405229231298	0.194
21017900	10508.950001911579	-578084.386403554	-571784.0893503077	294.55843112251785	15.381787588561542	1.1124497270998077	0.194
21018000	10509.000001911589	-578266.7711499939	-571798.5705224427	302.40844406780013	15.246161907733805	1.122345775202774	0.194
21018100	10509.050001911599	-578226.4583049723	-571878.7108351742	296.77688529023254	15.228052239854868	1.123680503302869	0.194
21018200	10509.100001911609	-578267.282246735	-571926.8430054926	296.4352029347075	15.228052239854868	1.123680503302869	0.194
21018300	10509.15000191162	-578311.840886666	-571950.7572005948	297.4003947707066	15.185974941395786	1.1267939971741938	0.194
21018400	10509.20000191163	-578396.110820829	-572049.9544344199	296.7024972061681	15.20572368009144	1.1253305508639626	0.194
21018500	10509.25000191164	-578328.7727095777	-572036.7807185447	294.1701437012658	15.148381426672195	1.1295903452149578	0.194
21018600	10509.30000191165	-578456.4207518954	-571987.8202718078	302.4271384142411	15.143996305231077	1.1299174313250337	0.194
21018700	10509.35000191166	-578353.7383774365	-571995.247023553	297.279195199369	15.143996305231077	1.1299174313250337	0.194
21018800	10509.40000191167	-578356.0554573912	-572046.4193410316	294.9950612933764	15.143996305231077	1.1299174313250337	0.194
21018900	10509.45000191168	-578554.202462406	-572036.3259726376	304.73094472383156	15.118662232365752	1.1318108138278657	0.194
21019000	10509.50000191169	-578443.0539087841	-572081.7407639191	297.41112268111124	15.118662232365752	1.1318108138278657	0.194
21019100	10509.5500019117	-578403.0674704793	-572003.267779055	299.21048812023344	15.189959120062598	1.1264984500585005	0.194
21019200	10509.600001911711	-578481.3457598053	-572017.6480871052	302.1979169600868	15.311127512194663	1.1175836261290322	0.194
21019300	10509.650001911721	-578349.650514608	-571985.7618744657	297.53153507466203	15.28353531024304	1.1196012609552697	0.194
21019400	10509.700001911731	-578522.8307495523	-571946.0216557522	307.4862267746416	15.229433667270042	1.1235785767908875	0.194
21019500	10509.750001911741	-578338.6765661611	-572012.1095226549	295.7866346581853	15.229433667270042	1.1235785767908875	0.194
21019600	10509.800001911752	-578281.9703014609	-571951.278627305	295.97947393590937	15.219238756800616	1.1243312282985478	0.194
21019700	10509.850001911762	-578388.2011069483	-571808.3216346313	307.6297764947959	15.219238756800616	1.1243312282985478	0.194
21019800	10509.900001911772	-578328.1655350439	-571803.1928548724	305.06271363796947	15.219238756800616	1.1243312282985478	0.194
21019900	10509.950001911782	-578125.8064634118	-571767.7139769593	297.2605469096581	15.202192164572851	1.1255919685766778	0.194
21020000	10510.000001911792	-578265.3284579365	-571716.5461782183	306.17588627552203	15.332374929618428	1.1160348924253933	0.194
21020100	10510.050001911803	-577976.1739020995	-571692.2472864193	293.79306238426733	15.28259670288463	1.1196700232214245	0.194
21020200	10510.100001911813	-578049.2698005928	-571755.8472171737	294.23702833309613	15.28259670288463	1.1196700232214245	0.194
21020300	10510.150001911823	-578081.0286083476	-571706.8536822201	298.0124508531205	15.28259670288463	1.1196700232214245	0.194
21020400	10510.200001911833	-578296.1274111163	-571663.4686152373	310.09737359580936	15.248306433108125	1.122187928231096	0.194
21020500	10510.250001911843	-578112.9513973462	-571574.9741187519	305.67071895524475	15.248306433108125	1.122187928231096	0.194
21020600	10510.300001911854	-578118.3419770565	-571582.3565988337	305.57759143388574	15.248306433108125	1.122187928231096	0.194
21020700	10510.350001911864	-578224.5473809771	-571686.1940813111	305.68829910678494	15.219393847259427	1.1243197710061088	0.194
21020800	10510.400001911874	-578144.0341536335	-571703.6452622148	301.1081591300033	15.3343360136862	1.1158921644817343	0.194
21020900	10510.450001911884	-578204.7693736826	-571691.6793981849	304.5071603336379	15.29345887906683	1.1188747778060917	0.194
21021000	10510.500001911894	-577936.7181761017	-571605.7383290413	295.992946913116	15.225482423581495	1.1238701624783962	0.194
21021100	10510.550001911904	-578086.8783552904	-571582.0111000198	304.1227226556664	15.225482423581495	1.1238701624783962	0.194
21021200	10510.600001911915	-578018.534332096	-571539.3818533961	302.9204770822754	15.286023367684665	1.1194190270163331	0.194
21021300	10510.650001911925	-577951.0293434625	-571548.419757825	299.3418593911624	15.300362343563162	1.1183699458203529	0.194
21021400	10510.700001911935	-578064.483110027	-571638.2855248763	300.4446715397274	15.22026506729942	1.1242554140509884	0.194
21021500	10510.750001911945	-578256.4754475898	-571602.0064003421	311.1170705039452	15.162310149532281	1.1285526569795399	0.193
21021600	10510.800001911955	-578047.0597194679	-571622.9685905346	300.3461881772126	15.281206595028738	1.119771877880977	0.193
21021700	10510.850001911966	-577993.8631628294	-571536.9656083031	301.87999034110703	15.21869787138642	1.1243711879828289	0.193
21021800	10510.900001911976	-578007.048790116	-571514.0927068476	303.56583841542425	15.269637051379215	1.1206203099409573	0.193
21021900	10510.950001911986	-578262.3714713054	-571590.9439206099	311.9099331463853	15.269637051379215	1.1206203099409573	0.193
21022000	10511.000001911996	-578168.9628020913	-571553.3788665555	309.2990709075641	15.375201501256742	1.1129262536041455	0.193
21022100	10511.050001912006	-578239.6552666493	-571545.4597283998	312.9744071921405	15.429634320318854	1.1090000611789543	0.193
21022200	10511.100001912017	-578160.1053690873	-571543.16458846	309.36250762460503	15.444933822110233	1.1079015036442914	0.194
21022300	10511.150001912027	-578032.0447777022	-571522.1116550734	304.3595676692765	15.372185746639834	1.113144590315847	0.194
21022400	10511.200001912037	-578051.0206238241	-571478.4485780598	307.28813163539513	15.391203483109745	1.1117691624297323	0.194
21022500	10511.250001912047	-577926.2323348741	-571528.0592454871	299.13443942918343	15.391203483109745	1.1117691624297323	0.194
21022600	10511.300001912057	-577953.457090092	-571522.6756212923	300.6589823197911	15.421531609038995	1.1095827469674275	0.194
21022700	10511.350001912067	-577960.0008857915	-571549.2699176841	299.72155921462036	15.421531609038995	1.1095827469674275	0.194
21022800	10511.400001912078	-578068.2801694693	-571534.7443657711	305.4630662261467	15.411633645646068	1.1102953650884797	0.194
21022900	10511.450001912088	-578067.2787691392	-571583.0772975449	303.1565331623558	15.411082412969048	1.110335078787361	0.194
21023000	10511.500001912098	-577923.6961483159	-571474.5701904092	301.5166440911996	15.411082412969048	1.110335078787361	0.194
21023100	10511.550001912108	-578057.8920802658	-571569.2899678104	303.36227677365173	15.363152480200053	1.1137990999735023	0.194
21023200	10511.600001912118	-577872.3857052905	-571535.7472423736	296.2575047577542	15.363152480200053	1.1137990999735023	0.194
21023300	10511.650001912129	-577981.2656112375	-571483.6337894269	303.7844436966825	15.363152480200053	1.1137990999735023	0.194
21023400	10511.700001912139	-578056.9892148973	-571492.2745863583	306.920773005951	15.377393083994939	1.1127676395950634	0.194
